label,source,toi,tid,target_id,period,depth,duration,kepid
1,TOI_Candidate,4504.01,349972412.0,TIC349972412,82.9294114,13067.7332328,7.4967507,
1,TOI_Candidate,4504.02,349972412.0,TIC349972412,2.4261538,754.8303067,2.1344641,
1,TOI_Candidate,4505.01,150299840.0,TIC150299840,19.4723789,7062.8806063,7.7309404,
1,TOI_Candidate,4506.01,434105094.0,TIC434105094,5.4107024,22498.1066362,0.7211954,
1,TOI_Candidate,4507.01,179582003.0,TIC179582003,104.6162557,6111.4633395,9.3317949,
1,TOI_Candidate,4508.01,170789802.0,TIC170789802,3.4672779,3657.0603553,0.4055928,
1,TOI_Candidate,4509.01,319610598.0,TIC319610598,,3177.6204985,6.4567709,
1,TOI_Candidate,451.01,257605131.0,TIC257605131,16.364873,2075.0944118,4.0478302,
1,TOI_Candidate,451.02,257605131.0,TIC257605131,1.8586624,497.6683497,2.0525797,
1,TOI_Candidate,451.03,257605131.0,TIC257605131,9.1910792,940.8500219,3.055677,
1,TOI_Candidate,4510.01,340458804.0,TIC340458804,194.2432864,810.9983952,9.2564583,
1,TOI_Candidate,4511.01,333674399.0,TIC333674399,20.9040576,930.0,5.197,
1,TOI_Candidate,4640.01,337216118.0,TIC337216118,2.6857229,632.8097747,2.2391182,
1,TOI_Candidate,4641.01,436873727.0,TIC436873727,22.0933922,2633.6009111,5.4095076,
1,TOI_Candidate,4642.01,336961891.0,TIC336961891,3.6022377,2229.9856882,1.032552,
1,TOI_Candidate,4643.01,270355392.0,TIC270355392,5.0256637,650.1415697,1.8885767,
1,TOI_Candidate,4643.02,270355392.0,TIC270355392,10.7387039,803.3539058,1.5317637,
1,TOI_Candidate,4644.01,387423096.0,TIC387423096,0.3181853,480.0,0.762,
1,TOI_Candidate,4645.01,46698351.0,TIC46698351,5.0872348,4037.0,8.035,
1,TOI_Candidate,4646.01,286696849.0,TIC286696849,8.9299483,26516.4016202,3.2002668,
1,TOI_Candidate,4647.01,303204165.0,TIC303204165,8.8346147,646.0966072,3.0143987,
1,TOI_Candidate,4647.02,303204165.0,TIC303204165,11.0696104,591.1055416,3.1681143,
1,TOI_Candidate,4648.01,257774438.0,TIC257774438,15.3886607,407.1050545,4.3300643,
1,TOI_Candidate,4649.01,404713783.0,TIC404713783,15.0758735,645.0,3.502,
1,TOI_Candidate,465.01,270380593.0,TIC270380593,3.8361623,5357.5774934,2.4128495,
1,TOI_Candidate,4650.01,60646268.0,TIC60646268,2.6672418,11150.0,2.858,
1,TOI_Candidate,4651.01,147302550.0,TIC147302550,11.1878978,8190.0,2.457,
1,TOI_Candidate,4652.01,139877968.0,TIC139877968,18.6224802,9890.0,4.088,
1,TOI_Candidate,4653.01,238854767.0,TIC238854767,16.3764188,1230.0,4.775,
1,TOI_Candidate,4723.01,322824542.0,TIC322824542,3.6590997,8630.0,2.955,
1,TOI_Candidate,4724.01,119638424.0,TIC119638424,3.572359,1300.0,2.731,
1,TOI_Candidate,4725.01,26587613.0,TIC26587613,2.0763072,16220.0,1.223,
1,TOI_Candidate,4726.01,409009431.0,TIC409009431,4.2971136,26010.0,2.775,
1,TOI_Candidate,4727.01,39824732.0,TIC39824732,7.151653,11740.0,1.193,
1,TOI_Candidate,4728.01,270716565.0,TIC270716565,6.0879495,26720.0,1.639,
1,TOI_Candidate,4729.01,52738649.0,TIC52738649,6.9279673,6830.0,1.868,
1,TOI_Candidate,473.01,52640302.0,TIC52640302,1.5732848,16875.7909849,2.4285285,
1,TOI_Candidate,4730.01,97866515.0,TIC97866515,4.0681112,2150.0,3.284,
1,TOI_Candidate,4731.01,438368981.0,TIC438368981,1.4553693,9810.0,1.236,
1,TOI_Candidate,4732.01,78489364.0,TIC78489364,1.8911553,14530.0,1.085,
1,TOI_Candidate,4733.01,438149332.0,TIC438149332,5.3054422,18200.0,3.785,
1,TOI_Candidate,4734.01,97714451.0,TIC97714451,6.2356356,2470.0,5.544,
1,TOI_Candidate,4735.01,280292434.0,TIC280292434,3.541053,21620.0,2.031,
1,TOI_Candidate,4736.01,265619984.0,TIC265619984,2.8564778,5320.0,4.678,
1,TOI_Candidate,4737.01,142532090.0,TIC142532090,9.3202467,2200.0,4.963,
1,TOI_Candidate,474.01,59843967.0,TIC59843967,2.5167257,16406.5457432,2.5896099,
1,TOI_Candidate,4354.01,332715376.0,TIC332715376,10.6306165,775.4826057,1.8847446,
1,TOI_Candidate,4355.01,260655847.0,TIC260655847,,186.2920833,12.2281537,
1,TOI_Candidate,4356.01,149389419.0,TIC149389419,579.6472035,564.4270183,4.0952456,
1,TOI_Candidate,4358.01,273418421.0,TIC273418421,97.6087634,658.8471408,5.5654641,
1,TOI_Candidate,4360.01,52307802.0,TIC52307802,3.0749507,1979.2841401,1.2179384,
1,TOI_Candidate,4361.01,334632624.0,TIC334632624,741.4238314,503.5494079,5.2389454,
1,TOI_Candidate,4362.01,238164799.0,TIC238164799,7.5480709,239.8900935,4.9550247,
1,TOI_Candidate,4363.01,325682877.0,TIC325682877,2.118659,664.8120556,1.5585526,
1,TOI_Candidate,4364.01,4070275.0,TIC4070275,5.4240691,1766.8589296,1.6875037,
1,TOI_Candidate,4365.01,413343957.0,TIC413343957,3.3784364,1232.0,2.165,
1,TOI_Candidate,4366.01,297361900.0,TIC297361900,2.6374449,495.0,1.661,
1,TOI_Candidate,4367.01,313675203.0,TIC313675203,2.5025812,807.0,2.771,
1,TOI_Candidate,386.01,238059180.0,TIC238059180,5.1119781,1415.0,1.413,
1,TOI_Candidate,3860.01,416542079.0,TIC416542079,3.0012386,13660.0,3.164,
1,TOI_Candidate,3861.01,396950329.0,TIC396950329,1.7763987,5670.0,0.638,
1,TOI_Candidate,3862.01,141205978.0,TIC141205978,1.5574603,3900.0,1.272,
1,TOI_Candidate,3863.01,383531543.0,TIC383531543,10.9543562,8770.0,4.737,
1,TOI_Candidate,3865.01,376688393.0,TIC376688393,3.011593,6740.0,1.894,
1,TOI_Candidate,3866.01,376632626.0,TIC376632626,2.1371195,15620.0,2.38,
1,TOI_Candidate,3867.01,320208949.0,TIC320208949,5.7310859,10870.0,1.693,
1,TOI_Candidate,3868.01,310994622.0,TIC310994622,18.565813,9420.0,3.82,
1,TOI_Candidate,3870.01,165989915.0,TIC165989915,2.6292572,3790.0,1.582,
1,TOI_Candidate,3871.01,165468291.0,TIC165468291,4.754432,13130.0,2.147,
1,TOI_Candidate,3872.01,165431806.0,TIC165431806,4.4100654,6450.0,2.362,
1,TOI_Candidate,3873.01,154126149.0,TIC154126149,3.8951475,8970.0,1.386,
1,TOI_Candidate,3874.01,154105890.0,TIC154105890,5.5822739,7390.0,1.463,
1,TOI_Candidate,3875.01,153978165.0,TIC153978165,6.0835972,8460.0,2.133,
1,TOI_Candidate,3928.01,427153307.0,TIC427153307,2.2035349,7570.0,2.573,
1,TOI_Candidate,3929.01,422554579.0,TIC422554579,3.4608812,16514.0,3.608,
1,TOI_Candidate,3930.01,422514153.0,TIC422514153,2.9284231,5159.0,3.835,
1,TOI_Candidate,3931.01,421336001.0,TIC421336001,7.6644,8534.5638357,4.1888923,
1,TOI_Candidate,3933.01,388393034.0,TIC388393034,1.97549,5457.0,2.409,
1,TOI_Candidate,3934.01,375981105.0,TIC375981105,11.7512673,7683.0,2.143,
1,TOI_Candidate,3935.01,372207084.0,TIC372207084,1.2257683,5512.0,1.874,
1,TOI_Candidate,3936.01,371676181.0,TIC371676181,1.4858906,7264.0,1.697,
1,TOI_Candidate,3937.01,367425982.0,TIC367425982,1.6923573,20172.9323968,1.9912433,
1,TOI_Candidate,3939.01,366115856.0,TIC366115856,2.3466472,25278.0,1.957,
1,TOI_Candidate,3940.01,346081845.0,TIC346081845,3.4895723,32560.0,2.378,
1,TOI_Candidate,3941.01,345697569.0,TIC345697569,2.8817718,13332.0,2.842,
1,TOI_Candidate,3942.01,345329200.0,TIC345329200,3.1082514,5659.4686877,1.5649451,
1,TOI_Candidate,3943.01,343330330.0,TIC343330330,5.5613023,2200.0,5.64,
1,TOI_Candidate,3944.01,338065029.0,TIC338065029,2.3151015,5256.0,2.084,
1,TOI_Candidate,3997.01,327004130.0,TIC327004130,3.4600026,8214.0,1.827,
1,TOI_Candidate,3998.01,320281287.0,TIC320281287,1.81451,12864.0,1.746,
1,TOI_Candidate,400.01,35857242.0,TIC35857242,3.6344447,9230.0,3.871,
1,TOI_Candidate,4000.01,283015592.0,TIC283015592,3.7027104,12813.0,3.572,
1,TOI_Candidate,4001.01,83148519.0,TIC83148519,4.8982659,2055.0,2.874,
1,TOI_Candidate,4003.01,399346877.0,TIC399346877,3.9606593,5810.0,3.442,
1,TOI_Candidate,4004.01,397924314.0,TIC397924314,5.3798996,8550.0,2.85,
1,TOI_Candidate,4007.01,389910188.0,TIC389910188,4.5432349,12236.0,3.609,
1,TOI_Candidate,4009.01,368734712.0,TIC368734712,4.3271416,5340.0,2.382,
1,TOI_Candidate,4010.01,352682207.0,TIC352682207,5.4146235,4983.0756289,2.9417261,
1,TOI_Candidate,406.01,153065527.0,TIC153065527,13.1757294,2479.3477138,2.1570272,
1,TOI_Candidate,406.02,153065527.0,TIC153065527,6.614911,1060.5715819,0.9654605,
1,TOI_Candidate,4060.01,229508727.0,TIC229508727,23.1315739,8950.0,2.293,
1,TOI_Candidate,4062.01,219866209.0,TIC219866209,6.7473822,14810.0,2.112,
1,TOI_Candidate,4064.01,219489550.0,TIC219489550,3.8823511,3177.344653,2.6909833,
1,TOI_Candidate,4065.01,219485050.0,TIC219485050,3.5908038,6690.0,3.027,
1,TOI_Candidate,4066.01,193556520.0,TIC193556520,6.7201811,18030.0,3.187,
1,TOI_Candidate,4069.01,143009290.0,TIC143009290,2.7240303,12600.0,1.649,
1,TOI_Candidate,4070.01,115270627.0,TIC115270627,3.1504798,9210.0,1.096,
1,TOI_Candidate,4071.01,115182469.0,TIC115182469,6.5169955,930.0,2.416,
1,TOI_Candidate,4072.01,85459171.0,TIC85459171,2.1390271,19090.0,3.556,
1,TOI_Candidate,4073.01,648958344.0,TIC648958344,2.3079651,1650.0,2.064,
1,TOI_Candidate,4074.01,628103717.0,TIC628103717,3.2175013,11871.0,3.2,
1,TOI_Candidate,4075.01,627323667.0,TIC627323667,3.0492435,7425.0,3.627,
1,TOI_Candidate,3876.01,150388393.0,TIC150388393,6.5846694,22460.0,2.572,
1,TOI_Candidate,3877.01,144310492.0,TIC144310492,4.1225477,5760.0,2.206,
1,TOI_Candidate,3878.01,141275395.0,TIC141275395,0.8377576,1410.0,1.074,
1,TOI_Candidate,3879.01,139086171.0,TIC139086171,4.8104679,1940.0,2.547,
1,TOI_Candidate,388.01,422655579.0,TIC422655579,2.9036816,4642.2749148,5.0469369,
1,TOI_Candidate,3880.01,138973825.0,TIC138973825,2.1614819,6340.0,1.076,
1,TOI_Candidate,3881.01,136998882.0,TIC136998882,3.3401814,4960.0,2.452,
1,TOI_Candidate,3884.01,86263325.0,TIC86263325,4.5445569,30740.0,1.462,
1,TOI_Candidate,3886.01,48220826.0,TIC48220826,3.0215428,15111.7114542,3.08889,
1,TOI_Candidate,3887.01,21549805.0,TIC21549805,4.2441117,7540.0,3.771,
1,TOI_Candidate,3888.01,18067025.0,TIC18067025,5.3298577,9330.0,1.95,
1,TOI_Candidate,3889.01,950525831.0,TIC950525831,2.5228506,21300.0,2.15,
1,TOI_Candidate,3891.01,459215281.0,TIC459215281,2.7694074,1010.0,2.692,
1,TOI_Candidate,3892.01,3896759.0,TIC3896759,4.5808535,11480.0,3.488,
1,TOI_Candidate,3945.01,336824844.0,TIC336824844,4.4638411,3791.0,1.556,
1,TOI_Candidate,3946.01,336399144.0,TIC336399144,5.7033411,14730.0,3.039,
1,TOI_Candidate,3947.01,336092760.0,TIC336092760,6.7716021,4580.0,6.279,
1,TOI_Candidate,3949.01,334493051.0,TIC334493051,2.2297524,8798.0,2.498,
1,TOI_Candidate,3950.01,334394274.0,TIC334394274,3.4488281,14430.0,3.091,
1,TOI_Candidate,3951.01,334385701.0,TIC334385701,2.1861455,8780.0,2.42,
1,TOI_Candidate,3952.01,321861405.0,TIC321861405,2.9897732,12893.0,3.06,
1,TOI_Candidate,3953.01,320503729.0,TIC320503729,2.9873441,6090.0,1.668,
1,TOI_Candidate,3954.01,316453500.0,TIC316453500,3.4043154,9317.0,0.805,
1,TOI_Candidate,3955.01,314375831.0,TIC314375831,3.1274951,13633.9167281,2.5639391,
1,TOI_Candidate,3956.01,309849817.0,TIC309849817,2.6686464,7370.0,1.249,
1,TOI_Candidate,3958.01,279383896.0,TIC279383896,12.0031646,5497.3001958,5.2145528,
1,TOI_Candidate,3959.01,275421144.0,TIC275421144,3.8426038,5880.0,2.022,
1,TOI_Candidate,396.01,178155732.0,TIC178155732,5.9739124,232.5621027,3.1235464,
1,TOI_Candidate,396.02,178155732.0,TIC178155732,3.58529,180.0,2.495,
1,TOI_Candidate,4010.02,352682207.0,TIC352682207,14.7091662,5047.9326311,3.6278152,
1,TOI_Candidate,4010.03,352682207.0,TIC352682207,1.3483075,1206.3535884,1.7568331,
1,TOI_Candidate,4011.01,289264348.0,TIC289264348,4.3359117,8530.0,3.461,
1,TOI_Candidate,4012.01,280315875.0,TIC280315875,1.82544,21650.0,1.744,
1,TOI_Candidate,4013.01,279265701.0,TIC279265701,2.6325313,4220.0,4.167,
1,TOI_Candidate,4014.01,85791385.0,TIC85791385,2.8067423,17630.0,1.997,
1,TOI_Candidate,4015.01,85429139.0,TIC85429139,4.7427131,13560.0,3.115,
1,TOI_Candidate,4016.01,461491274.0,TIC461491274,1.8137851,3625.0,1.29,
1,TOI_Candidate,4016.02,461491274.0,TIC461491274,4.3962009,4441.9711318,3.9496949,
1,TOI_Candidate,4017.01,407313319.0,TIC407313319,7.0423707,5890.0,2.687,
1,TOI_Candidate,4018.01,407243316.0,TIC407243316,3.0755983,6482.0,1.617,
1,TOI_Candidate,402.01,120896927.0,TIC120896927,4.7559737,398.6310113,2.5469696,
1,TOI_Candidate,402.02,120896927.0,TIC120896927,17.1807214,680.1385904,2.1004813,
1,TOI_Candidate,4021.01,10507330.0,TIC10507330,5.1175439,3090.0,1.483,
1,TOI_Candidate,4022.01,1271152446.0,TIC1271152446,7.2089041,6140.0,3.445,
1,TOI_Candidate,4023.01,470678283.0,TIC470678283,2.7991658,9180.0,2.157,
1,TOI_Candidate,4024.01,470169396.0,TIC470169396,6.3262148,4928.0,5.353,
1,TOI_Candidate,4076.01,57193198.0,TIC57193198,4.3965758,6250.0,2.827,
1,TOI_Candidate,4077.01,57159675.0,TIC57159675,5.5679111,12867.4456847,2.4294368,
1,TOI_Candidate,4078.01,444724127.0,TIC444724127,3.1639309,4080.0,3.143,
1,TOI_Candidate,4079.01,444558604.0,TIC444558604,1.9872259,19450.0,2.486,
1,TOI_Candidate,4080.01,428892437.0,TIC428892437,3.7519831,17240.0,2.891,
1,TOI_Candidate,4081.01,421973253.0,TIC421973253,9.2584055,2039.8195589,3.8583323,
1,TOI_Candidate,4082.01,400899926.0,TIC400899926,4.625568,9810.0,3.645,
1,TOI_Candidate,4084.01,346673534.0,TIC346673534,15.634183,12980.0,2.888,
1,TOI_Candidate,4085.01,336840314.0,TIC336840314,2.8285323,9695.9755103,2.7144158,
1,TOI_Candidate,4086.01,328814605.0,TIC328814605,5.6917579,5379.1683802,5.3459619,
1,TOI_Candidate,4087.01,310002617.0,TIC310002617,3.1774814,14190.0,2.824,
1,TOI_Candidate,4088.01,302381397.0,TIC302381397,2.7284428,10460.0,2.201,
1,TOI_Candidate,4089.01,298752252.0,TIC298752252,3.2462849,9210.0,1.513,
1,TOI_Candidate,4090.01,289373041.0,TIC289373041,3.177514,3640.0,2.043,
1,TOI_Candidate,4877.01,447054140.0,TIC447054140,5.2220526,4850.0,4.243,
1,TOI_Candidate,4878.01,144155193.0,TIC144155193,4.728422,10770.0,1.398,
1,TOI_Candidate,4879.01,45465399.0,TIC45465399,5.3763108,4040.0,2.339,
1,TOI_Candidate,488.01,452866790.0,TIC452866790,1.1979996,1150.3177297,0.9682003,
1,TOI_Candidate,4880.01,245099574.0,TIC245099574,3.4717583,11480.0,3.494,
1,TOI_Candidate,4881.01,359735804.0,TIC359735804,4.4158835,3250.0,4.663,
1,TOI_Candidate,4882.01,458331312.0,TIC458331312,4.4360402,7040.0,2.438,
1,TOI_Candidate,4883.01,446463666.0,TIC446463666,4.4967355,6290.0,4.218,
1,TOI_Candidate,4884.01,80681136.0,TIC80681136,1.5300843,4193.6457,3.1055945,
1,TOI_Candidate,4885.01,72504752.0,TIC72504752,6.9392854,14590.0,5.859,
1,TOI_Candidate,4887.01,274911400.0,TIC274911400,5.1873583,3850.0,5.228,
1,TOI_Candidate,4888.01,309292963.0,TIC309292963,9.4185437,2670.0,4.259,
1,TOI_Candidate,4889.01,441936163.0,TIC441936163,1.895234,2470.0,0.868,
1,TOI_Candidate,489.01,455096220.0,TIC455096220,3.6466612,8994.5736642,3.9225178,
1,TOI_Candidate,4890.01,92004082.0,TIC92004082,3.0471275,8595.2872607,3.2974347,
1,TOI_Candidate,4891.01,458199018.0,TIC458199018,2.4498012,12322.1183044,3.9189168,
1,TOI_Candidate,4892.01,6010784.0,TIC6010784,4.516649,6110.0,3.654,
1,TOI_Candidate,4893.01,441234277.0,TIC441234277,7.3262605,12150.0,1.786,
1,TOI_Candidate,4947.01,382975217.0,TIC382975217,4.1400273,4520.0,3.936,
1,TOI_Candidate,4948.01,160476088.0,TIC160476088,0.4722347,3610.0,1.074,
1,TOI_Candidate,4949.01,401028336.0,TIC401028336,1.7819156,12020.0,2.748,
1,TOI_Candidate,495.01,22529346.0,TIC22529346,1.2749246,18699.0,2.783,
1,TOI_Candidate,4950.01,245341495.0,TIC245341495,3.9358604,4510.0,4.341,
1,TOI_Candidate,4951.01,448435566.0,TIC448435566,4.1042587,2790.0,4.642,
1,TOI_Candidate,4952.01,400073524.0,TIC400073524,0.6534841,1970.0,0.988,
1,TOI_Candidate,4953.01,405571798.0,TIC405571798,2.9590176,12520.0,2.832,
1,TOI_Candidate,4954.01,147723246.0,TIC147723246,6.6819653,9100.0,4.357,
1,TOI_Candidate,4955.01,188865842.0,TIC188865842,3.1409607,10670.0,1.284,
1,TOI_Candidate,4956.01,8005485.0,TIC8005485,5.1087099,16220.0,1.011,
1,TOI_Candidate,4957.01,412485680.0,TIC412485680,4.6622996,3810.0,3.382,
1,TOI_Candidate,4958.01,457649900.0,TIC457649900,748.8277169,2167.0,5.812,
1,TOI_Candidate,4959.01,290337456.0,TIC290337456,4.6011828,11320.0,3.476,
1,TOI_Candidate,4960.01,329672278.0,TIC329672278,4.0557174,4240.0,1.615,
1,TOI_Candidate,4961.01,420202798.0,TIC420202798,7.4793374,17147.3051175,3.5371419,
1,TOI_Candidate,4962.01,210681065.0,TIC210681065,2.074205,8150.0,2.806,
1,TOI_Candidate,5014.01,362032529.0,TIC362032529,3.4507193,2270.0,3.498,
1,TOI_Candidate,5015.01,221656234.0,TIC221656234,2.4533968,8790.0,3.425,
1,TOI_Candidate,5017.01,302054555.0,TIC302054555,3.3677179,3070.0,5.049,
1,TOI_Candidate,5018.01,294691204.0,TIC294691204,6.5859565,1570.0,1.553,
1,TOI_Candidate,5019.01,420829332.0,TIC420829332,1.090295,5240.0,1.895,
1,TOI_Candidate,5020.01,310266243.0,TIC310266243,5.3450209,3650.0,5.64,
1,TOI_Candidate,5021.01,403405969.0,TIC403405969,12.975062,6210.0,6.124,
1,TOI_Candidate,5022.01,208772468.0,TIC208772468,2.244541,17150.0,2.1,
1,TOI_Candidate,5023.01,213111428.0,TIC213111428,2.2749988,68800.0,0.632,
1,TOI_Candidate,5024.01,344130921.0,TIC344130921,14.7765802,4630.0,4.996,
1,TOI_Candidate,5025.01,217838717.0,TIC217838717,2.8846592,12880.0,2.783,
1,TOI_Candidate,5026.01,161247580.0,TIC161247580,3.2813635,4740.0,3.203,
1,TOI_Candidate,5027.01,361711730.0,TIC361711730,10.2436729,9410.0,2.999,
1,TOI_Candidate,5028.01,76894548.0,TIC76894548,3.9353218,8020.0,3.169,
1,TOI_Candidate,5029.01,154400369.0,TIC154400369,3.8861815,5880.0,2.565,
1,TOI_Candidate,503.01,186812530.0,TIC186812530,3.6773543,3949.0,1.441,
1,TOI_Candidate,5030.01,444290896.0,TIC444290896,4.4299239,5280.0,4.671,
1,TOI_Candidate,5081.01,203214138.0,TIC203214138,5.1699026,3110.0,1.972,
1,TOI_Candidate,5082.01,437011608.0,TIC437011608,4.2403543,842.0,2.353,
1,TOI_Candidate,5083.01,5882269.0,TIC5882269,4.7948642,2280.0,2.245,
1,TOI_Candidate,5084.01,438260486.0,TIC438260486,5.8321337,274.0,2.039,
1,TOI_Candidate,5085.01,6785559.0,TIC6785559,4.5117148,550.0,4.48,
1,TOI_Candidate,5086.01,178217113.0,TIC178217113,2.9956366,7778.0,2.287,
1,TOI_Candidate,5087.01,18310799.0,TIC18310799,17.3070631,1909.0,3.646,
1,TOI_Candidate,5088.01,234388232.0,TIC234388232,10.3883213,822.0,4.056,
1,TOI_Candidate,5088.02,234388232.0,TIC234388232,13.4155226,550.0,3.665,
1,TOI_Candidate,5089.01,330687113.0,TIC330687113,5.113835,1290.3750314,2.4556787,
1,TOI_Candidate,509.01,453211454.0,TIC453211454,9.0588209,875.0,3.342,
1,TOI_Candidate,509.02,453211454.0,TIC453211454,21.4003129,960.7539877,5.3847459,
1,TOI_Candidate,5090.01,184892124.0,TIC184892124,1.9828041,132105.0435175,1.1139386,
1,TOI_Candidate,5091.01,438073782.0,TIC438073782,3.6413702,11340.0,3.705,
1,TOI_Candidate,5093.01,63189173.0,TIC63189173,2.2984058,30832.0537335,2.0873186,
1,TOI_Candidate,5094.01,19028197.0,TIC19028197,3.3366511,6765.8704326,1.8580034,
1,TOI_Candidate,4894.01,469333534.0,TIC469333534,3.5611222,5240.0,2.736,
1,TOI_Candidate,4895.01,463365347.0,TIC463365347,8.9641788,3510.0,1.636,
1,TOI_Candidate,4896.01,438278301.0,TIC438278301,5.1609259,4600.0,4.411,
1,TOI_Candidate,4897.01,81693792.0,TIC81693792,4.3066915,7630.0,2.149,
1,TOI_Candidate,4898.01,124235800.0,TIC124235800,2.7652293,2390.0,1.262,
1,TOI_Candidate,4899.01,376610581.0,TIC376610581,2.3908076,6010.0,3.28,
1,TOI_Candidate,490.01,455135327.0,TIC455135327,2.8106013,10912.6752583,2.2499254,
1,TOI_Candidate,4900.01,425508314.0,TIC425508314,7.6650157,7190.0,5.834,
1,TOI_Candidate,4901.01,107017977.0,TIC107017977,16.0462248,7300.0,2.492,
1,TOI_Candidate,4903.01,457789844.0,TIC457789844,4.9142901,5270.0,4.595,
1,TOI_Candidate,4904.01,464388115.0,TIC464388115,2.4118274,9250.0,1.722,
1,TOI_Candidate,4905.01,463011281.0,TIC463011281,11.1378464,5350.0,1.622,
1,TOI_Candidate,4906.01,385459345.0,TIC385459345,11.9768241,6760.0,3.662,
1,TOI_Candidate,4907.01,447585233.0,TIC447585233,3.3405202,3150.0,2.693,
1,TOI_Candidate,4908.01,356835341.0,TIC356835341,19.7112002,4150.0,5.452,
1,TOI_Candidate,4909.01,272211398.0,TIC272211398,11.6484665,6183.9678461,5.8782939,
1,TOI_Candidate,491.01,468987719.0,TIC468987719,3.3326812,17008.0,3.125,
1,TOI_Candidate,4910.01,303327435.0,TIC303327435,5.506691,16086.399083,1.911388,
1,TOI_Candidate,4963.01,407827885.0,TIC407827885,2.365766,5750.0,4.298,
1,TOI_Candidate,4965.01,129890791.0,TIC129890791,7.0857491,2227.0,5.047,
1,TOI_Candidate,4966.01,295507430.0,TIC295507430,7.3136902,1480.0,5.53,
1,TOI_Candidate,4967.01,243476396.0,TIC243476396,0.5979368,3760.0,1.018,
1,TOI_Candidate,4968.01,253961767.0,TIC253961767,2.2355936,11467.2654828,3.8169843,
1,TOI_Candidate,4969.01,406106335.0,TIC406106335,3.0773658,5140.0,3.579,
1,TOI_Candidate,4970.01,359523751.0,TIC359523751,4.8338813,15572.8655746,3.9585267,
1,TOI_Candidate,4971.01,453942180.0,TIC453942180,7.9674915,2920.0,3.374,
1,TOI_Candidate,4972.01,149585119.0,TIC149585119,2.6492703,10560.0,2.42,
1,TOI_Candidate,4973.01,397522142.0,TIC397522142,7.9486299,6340.0,1.29,
1,TOI_Candidate,4974.01,148478039.0,TIC148478039,10.6006859,16260.0,3.663,
1,TOI_Candidate,4975.01,304085024.0,TIC304085024,4.4834145,4810.0,2.363,
1,TOI_Candidate,4976.01,210629725.0,TIC210629725,3.027103,6250.0,3.964,
1,TOI_Candidate,4977.01,68081952.0,TIC68081952,7.7023687,27310.0,2.321,
1,TOI_Candidate,4978.01,145204443.0,TIC145204443,4.7190303,6800.0,1.538,
1,TOI_Candidate,4979.01,311736478.0,TIC311736478,3.6305988,570.0,2.303,
1,TOI_Candidate,5031.01,46807139.0,TIC46807139,4.5314275,6062.0,6.41,
1,TOI_Candidate,5032.01,283665218.0,TIC283665218,6.032661,6850.0,4.689,
1,TOI_Candidate,5033.01,318180448.0,TIC318180448,5.4695364,1600.0,1.274,
1,TOI_Candidate,5034.01,306990399.0,TIC306990399,8.7042937,2130.0,2.726,
1,TOI_Candidate,5035.01,401509690.0,TIC401509690,5.8009082,5130.0,3.175,
1,TOI_Candidate,5036.01,406726743.0,TIC406726743,17.7481897,5210.0,2.516,
1,TOI_Candidate,5037.01,263486257.0,TIC263486257,4.1245473,15857.5159207,3.4302475,
1,TOI_Candidate,5038.01,127115861.0,TIC127115861,0.9990876,4640.0,1.27,
1,TOI_Candidate,5039.01,396649769.0,TIC396649769,2.1967461,3670.0,3.749,
1,TOI_Candidate,5040.01,412828754.0,TIC412828754,3.3808424,4420.0,3.135,
1,TOI_Candidate,5041.01,324609476.0,TIC324609476,0.733892,41803.8414084,0.9663799,
1,TOI_Candidate,5042.01,282221346.0,TIC282221346,5.6316098,940.0,5.877,
1,TOI_Candidate,5043.01,75522633.0,TIC75522633,3.8027513,26100.0,3.148,
1,TOI_Candidate,5044.01,298946836.0,TIC298946836,5.5556615,3308.3022418,4.494587,
1,TOI_Candidate,5045.01,297950791.0,TIC297950791,3.4792084,8320.0,3.545,
1,TOI_Candidate,5046.01,306512967.0,TIC306512967,11.1838046,3740.0,5.302,
1,TOI_Candidate,5047.01,291857895.0,TIC291857895,7.3142625,18810.0,3.367,
1,TOI_Candidate,5095.01,434226736.0,TIC434226736,3.4845543,13705.5317992,0.9158601,
1,TOI_Candidate,5096.01,26826078.0,TIC26826078,2.8753183,23676.0,1.615,
1,TOI_Candidate,5097.01,203214081.0,TIC203214081,5.7459945,3650.0,1.185,
1,TOI_Candidate,5143.01,281837575.0,TIC281837575,5.20971,11394.4691538,1.6975678,
1,TOI_Candidate,5143.02,281837575.0,TIC281837575,2.3843304,1128.6229858,1.9448395,
1,TOI_Candidate,5144.01,380619414.0,TIC380619414,2.6556753,20259.2262626,2.6111014,
1,TOI_Candidate,5145.01,281885301.0,TIC281885301,7.9177855,6150.3984312,3.150639,
1,TOI_Candidate,5146.01,173103335.0,TIC173103335,10.0546003,1321.020031,2.640621,
1,TOI_Candidate,5147.01,95361530.0,TIC95361530,3.9178573,4270.0,0.739,
1,TOI_Candidate,5148.01,291517604.0,TIC291517604,5.0637114,4940.0,6.023,
1,TOI_Candidate,5149.01,286094277.0,TIC286094277,27.3714952,11052.8460427,9.708321,
1,TOI_Candidate,515.01,366622912.0,TIC366622912,3.1148931,25980.7010915,2.3721346,
1,TOI_Candidate,5151.01,388130237.0,TIC388130237,92.1950434,27400.0,4.425,
1,TOI_Candidate,5152.01,257527578.0,TIC257527578,54.3212423,3708.0,4.024,
